id,created_at,text,geo,coordinates,retweet_count,favorite_count
1204030784652423169,Mon Dec 09 13:31:23 +0000 2019,"Despot Muigai Kenyatta is a lame, drunken and drug-addicted duck. He has no power to order anyone to do anything. H… https://t.co/XxSdGx5qxO",,,41,282
1204028614016225282,Mon Dec 09 13:22:46 +0000 2019,Isolate this drunken despot completely. Let him roam around with his ungovernable goons and the conman.… https://t.co/LEHA2fu2Be,,,46,414
1203858773204520962,Mon Dec 09 02:07:52 +0000 2019,"Just like Despot Muigai Kenyatta told Musalia Mudavadi in 2013 AFTER the Kikuyu elite rebelled, he will claim that… https://t.co/tOiHe1WaRn",,,55,316
1203857258217689093,Mon Dec 09 02:01:51 +0000 2019,Makau Mutua has reduced himself to a class 5 dropout. The #BBINonsense hasn't proposed any RESTRUCTURING of the Sta… https://t.co/yQICeo8HjH,,,60,291
1203786916203810816,Sun Dec 08 21:22:20 +0000 2019,"@salimkharl Nonsense, zombie!",,,0,36
1203785552543277059,Sun Dec 08 21:16:55 +0000 2019,"In June 2019, Kenyans were deceived that the withdrawal of the old currencies/notes would help the ""authorities"" to… https://t.co/MtoFS8BZAz",,,204,1098
1203760367563919360,Sun Dec 08 19:36:51 +0000 2019,@EricMai31661627 @RailaOdinga Don't blame Nairobians. Blame Despot Kenyatta who imposed Sonko on them. Stop cowering in fear.,,,2,6
1203760044896116738,Sun Dec 08 19:35:34 +0000 2019,"@javankemboi @KideroEvans @MikeSonko Kenyans did not ""choose"" them. They IMPOSED themselves. Clean up and LIBERATE your language.",,,4,94
1203747924066406400,Sun Dec 08 18:47:24 +0000 2019,@Armstro47058075 @KideroEvans @MikeSonko Not Kenyans. Only zombies.,,,1,108
1203747715357663232,Sun Dec 08 18:46:34 +0000 2019,@BadyOla @KideroEvans @MikeSonko @RailaOdinga Ng'oo,,,0,57
1203746514901839874,Sun Dec 08 18:41:48 +0000 2019,@mwasmwas @RailaOdinga It was a creation of the Special Branch.,,,1,5
1203745892500676608,Sun Dec 08 18:39:19 +0000 2019,"When I told Kenyans that @KideroEvans, @MikeSonko and Peter Kenneth were cartels and thieves, Kenyatta and Raila zo… https://t.co/So0frYzN9y",,,330,2061
1203742568112181250,Sun Dec 08 18:26:07 +0000 2019,"@RailaOdinga On April 8, 1971: Kenyatta cooked up a coup and detained Prof. Ouma Muga and others.

1983: Moi create… https://t.co/8B19cjFrZF",,,22,92
1203739237549592576,Sun Dec 08 18:12:53 +0000 2019,"Despot Uhuru Kenyatta and Conman @RailaOdinga will try to use the #BBINonsense to stage fake coups, rebellions, ins… https://t.co/jSFX03oCfa",,,56,310
1203734464389619712,Sun Dec 08 17:53:55 +0000 2019,"@MMatongu @kennedykip ""Knowing too much"" is a meaningless statement. I simply know and there is absolutely nothing… https://t.co/0IqiAG525f",,,3,19
1203733948016279554,Sun Dec 08 17:51:52 +0000 2019,"@SimiyuSimiyu2 @kennedykip That's a contradiction: If I know it all it means I know what you claim I don't know, zombie!",,,1,4
1203733687881338881,Sun Dec 08 17:50:50 +0000 2019,@kennedykip Go get them yourself. They don't belong to me. Anyone who tries hard can get them. You are distracted t… https://t.co/jOFUonsdkn,,,2,4
1203732676282335232,Sun Dec 08 17:46:48 +0000 2019,"@Esemeleamugune @WilliamsRuto ""Easiest"" for whom and why?",,,1,5
1203731908649205762,Sun Dec 08 17:43:45 +0000 2019,"@dailynation Is the Con-Man Raila Odinga himself a GENUINE HUNTER? Each time he spears a ""deer,"" he runs away and l… https://t.co/c7yDfKxErq",,,14,88
1203730503934844929,Sun Dec 08 17:38:11 +0000 2019,"Was the REAL PURPOSE for the #BBINonsense to cause BLOODSHED, blame it on @WilliamsRuto and provide a convenient JU… https://t.co/1wmTec2vye",,,58,263
1203726653572161537,Sun Dec 08 17:22:53 +0000 2019,@kennedykip It was delivered to Raila Odinga in military trucks in Zanzibar and Pombe Magufuli banked them for the… https://t.co/Fg0O96iv8O,,,13,51
1203725271679066112,Sun Dec 08 17:17:23 +0000 2019,"@OderaChacha When gross human rights abuses occur, condemn them. Don't distract attention from them by reminding yo… https://t.co/N3rBCERVYh",,,2,5
1203724417819447302,Sun Dec 08 17:13:59 +0000 2019,"@OderaChacha You didn't say so directly or by imputation. ""City Askaris"" don't belong to Mike Sonko. City Askaris h… https://t.co/AFLZ4rDjDw",,,0,1
1203722525076672513,Sun Dec 08 17:06:28 +0000 2019,"@OderaChacha I do. 

Meaning of satire: ""the use of humor, irony, exaggeration, or ridicule to expose and criticize… https://t.co/dwgFVy5oRm",,,0,2
1203720930876383233,Sun Dec 08 17:00:08 +0000 2019,"@OderaChacha You don't remember learning METAPHORS and SATIRE, either. Do you?",,,0,5
1203720647312125953,Sun Dec 08 16:59:01 +0000 2019,@annantwycross @karuejames Wah! Gosh!,,,1,2
1203720149456609280,Sun Dec 08 16:57:02 +0000 2019,@OderaChacha They were already tried and convicted by the High Court on numerous occasions - directly and indirectl… https://t.co/h2GzXUgwKz,,,0,10
1203718169862590465,Sun Dec 08 16:49:10 +0000 2019,@EtichJeff The problem is Raila Odinga and not Moses Kuria. Kuria has always called Raila Odinga names. It is Raila… https://t.co/18A3gU9pP2,,,6,27
1203714302059913216,Sun Dec 08 16:33:48 +0000 2019,"This was March 26, 2018: 2 weeks after Conman Raila Amolo Odinga had betrayed Kenyans and sacrificed his supporters… https://t.co/6202SRrdw2",,,130,603
1203712936017092608,Sun Dec 08 16:28:22 +0000 2019,"This was April 14, 2018 as Conman Raila Odinga and his hypnotized zombies were cheering, serenading and dancing wit… https://t.co/vEiCLJztXB",,,23,127
1203708818821136385,Sun Dec 08 16:12:00 +0000 2019,@OderaChacha @SenMutula No credible advocate should imply that violations against Sonko's rights are justified beca… https://t.co/cTID1CmbqU,,,8,106
1203705943550246916,Sun Dec 08 16:00:35 +0000 2019,@Abdysoh2 @to_Clive The people always win - whether on the streets or at the ballot. All the people need to do is e… https://t.co/JYaFH1LFVe,,,1,8
1203703304770981896,Sun Dec 08 15:50:06 +0000 2019,"@Josseslelmengit I've given you direction. All that now remains is for you to remove all the mucus from the brain, be fearless and focus.",,,2,23
1203702800842141696,Sun Dec 08 15:48:06 +0000 2019,"@annantwycross @SAMWELK62733717 They are illiterate and cannot read and comprehend, chief.",,,1,7
1203701094490267653,Sun Dec 08 15:41:19 +0000 2019,"@to_Clive Money and machinery don't win elections or referenda. If they did, Mwai Kibaki with all the state funds a… https://t.co/xkEZUPTsNL",,,18,90
1203698854220226561,Sun Dec 08 15:32:25 +0000 2019,"@Nickson_Muli Yes, we are. If you have no fortitude, step aside, otherwise, I'll send you to Twitter Siberia for trying to distract us.",,,1,6
1203698328862707712,Sun Dec 08 15:30:19 +0000 2019,@Citizen_Alert1 I don't believe in the death penalty. The despots and conmen should serve life sentences and be re-… https://t.co/HUTpCgBi1E,,,6,32
1203697854772060160,Sun Dec 08 15:28:26 +0000 2019,"@DonaldBKipkorir Mrs. Slay Queen Kipkorir: Unlike you, Moses Kuria has suddenly reclaimed his lost mind and discove… https://t.co/904eHafjo9",,,108,642
1203695962688032768,Sun Dec 08 15:20:55 +0000 2019,@Nickson_Muli Why don't you do that? Why do I have to do everything for you? Get a hold of your weak nuts.,,,2,9
1203695496583434241,Sun Dec 08 15:19:04 +0000 2019,"Charges against The People's Conman Raila Amolo Odinga.

#DespotsMustFall https://t.co/Qwp0HgTMwG",,,62,261
1203688000862982151,Sun Dec 08 14:49:17 +0000 2019,"@MoindiEnock1 The correct word is ""NURTURE."" It is not done by enslaving you. It is done by PUMPING FRESH OXYGEN, L… https://t.co/lYnBw9jaOV",,,1,6
1203687366671646720,Sun Dec 08 14:46:46 +0000 2019,More charges against Muigai Njee Meta Meta Kenyatta https://t.co/j9nf9O4jQH,,,39,180
1203684471200985088,Sun Dec 08 14:35:15 +0000 2019,"The People of Kenya vs. Despot Muigai Njee Meta Meta Kenyatta.

#DespotsMustFall https://t.co/gfJ1wZHJg8",,,86,378
1203684083936768000,Sun Dec 08 14:33:43 +0000 2019,"@Cosmic_Boom @SophiaWanuna @Olaf_Ke When you say ""too honest"" in English, it means a ""bad thing."" Yet honesty canno… https://t.co/gpcfAGZ1Nz",,,15,169
1203472236755267588,Sun Dec 08 00:31:55 +0000 2019,"@R_Gikonyo @xtiandela Where was he called the ""media"" Mr. Newton?",,,1,9
1203450733754015744,Sat Dec 07 23:06:28 +0000 2019,@annantwycross @karuejames When did communism and capitalism die? What killed them?,,,2,29
1203391005703184384,Sat Dec 07 19:09:08 +0000 2019,"@Tibim_KE Are you literate or the only thing that your shallow mind grasps is a date? Do you comprehend the message in my Tweet, zombie?",,,2,24
1203388714128416768,Sat Dec 07 19:00:01 +0000 2019,"Evan Mwangi is right: The #BBIReport is a ""Class 5 level verbiage that reflects the low intellectual capacity of th… https://t.co/aqSjNTDp9z",,,54,208
1203383305183334401,Sat Dec 07 18:38:32 +0000 2019,"@tom_oseina Why don't you lead the revolution? you have a brain, blood, eyes, mouth, legs and hands just like me. W… https://t.co/YsAjzlWVB6",,,1,12
1203382919810736132,Sat Dec 07 18:37:00 +0000 2019,"@ndubinivex ""Tribalism"" is choreographed by the ORGANIZED MAFIA elite who use their compromised media to exaggerate… https://t.co/E1ejQtP0Rd",,,6,26
1203380726219059202,Sat Dec 07 18:28:17 +0000 2019,"Happening in Conakry, Guinea, right now.

This is the only language despots understand: from Algeria, Burkina Faso,… https://t.co/kHyFOwtseM",,,76,330
1203347365702389762,Sat Dec 07 16:15:43 +0000 2019,"@JayKioko3 Those are not accidents: They are acts that naturally follow a culture of impunity, incompetence and sys… https://t.co/96XIkCTlQI",,,1,11
1203343233780244480,Sat Dec 07 15:59:18 +0000 2019,"@WilliamsRuto The Weapon of Theory....

https://t.co/Dx8OIO0cCd",,,11,40
1203342786453549057,Sat Dec 07 15:57:31 +0000 2019,"@WilliamsRuto Pro bono revolutionary education.

A summary of what Amilcar Cabral meant by CLASS SUICIDE. Viva!

https://t.co/fn5KLwNHP9",,,16,48
1203342112730832896,Sat Dec 07 15:54:51 +0000 2019,"@kmwiti27 @WilliamsRuto Thank me later....

https://t.co/fn5KLwNHP9",,,3,2
1203336492984209416,Sat Dec 07 15:32:31 +0000 2019,"A DELIBERATE CRIMINAL DEATH TRAP.

Despot Muigai Kenyatta only oozes Kikuyu meltdown vomit when his illegitimate re… https://t.co/6psCKROYWd",,,19,148
1203128717305950208,Sat Dec 07 01:46:53 +0000 2019,"@Sahel90704060 The problem is not ""politicians."" It is despots like Uhuru Kenyatta. Kenyans must be brave enough na… https://t.co/iDfA427e9H",,,1,4
1203127219587026944,Sat Dec 07 01:40:56 +0000 2019,@jeffjayjay25 Get off Twitter if you don't know. You know but you are too cowardly to admit it.,,,5,198
1203126290305495040,Sat Dec 07 01:37:15 +0000 2019,@Baba_Jamila Clean up your language. They FORCEFULLY REMOVED ME FROM KENYA. You cannot deport a citizen. How long d… https://t.co/5ZTm06i2oF,,,2,19
1203124656846319616,Sat Dec 07 01:30:45 +0000 2019,"150 Kenyans were killed and thousands displaced by landslides in West Pokot but Despots Kenyatta, Matiang'i and Kib… https://t.co/R83Z9B3AuP",,,605,2598
1203120755548008448,Sat Dec 07 01:15:15 +0000 2019,@LawrenceGuyali @kipngenokendy I don't waste time with intellectual dwarfs. Educate yourself. Stop wasting time on Twitter.,,,1,8
1203119913012998144,Sat Dec 07 01:11:54 +0000 2019,"@korir12276225 1000000% right, always!",,,1,17
1203117657819688960,Sat Dec 07 01:02:57 +0000 2019,"This is what I told the cartels during the Nairobi County Debate on July 10, 2017 at Dayster University. Evans Kide… https://t.co/HJdyLz2Fsx",,,75,399
1203059845492072450,Fri Dec 06 21:13:13 +0000 2019,"@amukah @honkabogo So, now, you believe that ""deportation"" (a legal process that does not apply to citizens of Keny… https://t.co/cpZjWYs4ao",,,8,61
1203040781495349249,Fri Dec 06 19:57:28 +0000 2019,@kabsdan Don't glorify impunity.,,,1,10
1203040541040140288,Fri Dec 06 19:56:31 +0000 2019,@Oddy_Duncan That's nonsense. You are trying to justify human rights abuse. Take your stupidity very far.,,,2,13
1203039323265884167,Fri Dec 06 19:51:40 +0000 2019,@kipngenokendy LAWFULLY!,,,2,7
1203038869127606272,Fri Dec 06 19:49:52 +0000 2019,@kabsdan So? It doesn't make them unaccountable. Focus!,,,1,29
1203038750630006784,Fri Dec 06 19:49:24 +0000 2019,@netyaeddy Don't use words you don't understand.,,,1,21
1203038463563579398,Fri Dec 06 19:48:15 +0000 2019,"When Mike Sonko's human rights were violated by numerous police officers who publicly pinched, kicked and pushed hi… https://t.co/w0xZfxwnQp",,,114,570
1203037605329358848,Fri Dec 06 19:44:51 +0000 2019,"There is nothing more DANGEROUS to democracy than a compromised, mediocre and unprofessional media. When Kenyatta's… https://t.co/H7yKwWZfp9",,,148,883
1203035991776382979,Fri Dec 06 19:38:26 +0000 2019,"@VINCENT08458079 @Nyokabi_Kimani Why don't you fight it, too? I don't have ten legs and arms while you have only tw… https://t.co/ghzM0zwxBV",,,2,15
1203035251821469696,Fri Dec 06 19:35:30 +0000 2019,"@Nyokabi_Kimani It does not motivate anyone. Focus. Despot Muigai Kenyatta is 1,000,000 times worse than Sonko. Uhu… https://t.co/w23eC8gme4",,,1,6
1203034358791184386,Fri Dec 06 19:31:57 +0000 2019,@Aliyan50369789 @lloiborkera You don't need Omatata or a legal action. You have the same nuts as Omtata. Get hold o… https://t.co/qe8YoFmsmg,,,1,5
1203033972986580992,Fri Dec 06 19:30:25 +0000 2019,"@muirurikp @WilliamsRuto Yes, they feel threatened. And yes, they are behaving the way they do because they are INS… https://t.co/mOPwCiDseB",,,3,13
1203033495553085440,Fri Dec 06 19:28:31 +0000 2019,"@DancanNyongesa2 Police officers are subject to the law even more because they are trained, wear uniform and carry… https://t.co/xk7lL7116N",,,9,41
1203032857645637633,Fri Dec 06 19:25:59 +0000 2019,"@ochiengvic1 @xtiandela Get rid of Kenya if that is the criteria because the country is being abused by someone 1,0… https://t.co/2JhV67aqig",,,11,63
1203031576793288704,Fri Dec 06 19:20:53 +0000 2019,"@KENews4 @WilliamsRuto @williamruto Don't compare Ruto to Pinto on my TL, please. And never mention Pinto in that m… https://t.co/7gcKeI0wkr",,,4,37
1203031228804407302,Fri Dec 06 19:19:30 +0000 2019,@ADumblidore @WilliamsRuto They cannot install fear in those who are FEARLESS.,,,2,18
1203030975871160321,Fri Dec 06 19:18:30 +0000 2019,"@muirurikp @WilliamsRuto Moi is only one Kalenjin. How many Kikuyu MAFIA (I did not say ""Kikuyu"", zombie) have betrayed others? Think.",,,1,7
1203029927454560269,Fri Dec 06 19:14:20 +0000 2019,@Nyokabi_Kimani Learn. There are no exceptions to the rule of law. No one is beneath or above the law. Everyone mus… https://t.co/IAHZ1klgRS,,,4,25
1203028376954560520,Fri Dec 06 19:08:10 +0000 2019,"@CaptainNyash @WilliamsRuto Where did I express an opinion on who ""will be the next president of the Republic of Ke… https://t.co/843PFo1OOD",,,1,15
1203028042551050240,Fri Dec 06 19:06:51 +0000 2019,"@muirurikp @WilliamsRuto 2002: Mwai Kibaki betrayed Raila Odinga.

2013: Kibaki betrayed Kalonzo Musyoka and Raila… https://t.co/T9fRfD8Zsz",,,2,11
1203027738489217024,Fri Dec 06 19:05:38 +0000 2019,"@muirurikp @WilliamsRuto Muigai Kenyatta has only proven one thing: No one can trust the Kikuyu Mafia.

1965: Jomo… https://t.co/0D1rs8EmG8",,,1,19
1203026231433875456,Fri Dec 06 18:59:39 +0000 2019,Despot Muigai Kenyatta will not support @WilliamsRuto no matter what Ruto does. Ruto is trying to avoid Jaramogi's… https://t.co/LUgCOHI5Ea,,,92,372
1203023408226811904,Fri Dec 06 18:48:26 +0000 2019,"Everyone has THE RIGHT to resist abuse, inhumane and degrading treatment. That includes a convicted criminal, thief… https://t.co/DSz84gOp54",,,135,723
1203015842566483968,Fri Dec 06 18:18:22 +0000 2019,@xtiandela You are disgusting and a shame to the media where you peddle your polluted rubbish. Just because Nairobi… https://t.co/Wkre8qPhu7,,,29,208
1203014127037407240,Fri Dec 06 18:11:33 +0000 2019,The goon wearing blue uniform and a beret (and many others visibly pinching and hitting Sonko) should be arrested a… https://t.co/BeJNp5o6df,,,287,1469
1203000979429441536,Fri Dec 06 17:19:18 +0000 2019,"@CharlesAlari2 That's nonsense. The head of Jubilee party, illegitimate head of state, head of government and comma… https://t.co/SV2AwdOJaK",,,3,38
1202966157587877888,Fri Dec 06 15:00:56 +0000 2019,"@Lion26875051 What are these, zombie?

https://t.co/Zarumrm2uM

https://t.co/Zarumrm2uM",,,1,7
1202963472054718464,Fri Dec 06 14:50:16 +0000 2019,Fred Matiang'i stole Sh 2.5 Billion through the Ruaraka land scandal. The Auditor General has established that the… https://t.co/poOB8nAn4Y,,,144,820
1202956318740504576,Fri Dec 06 14:21:50 +0000 2019,@MuriithiAlfred Nonsense. You believe every crap they feed you like a zombie.,,,4,53
1202956064318197761,Fri Dec 06 14:20:50 +0000 2019,@Willytoroitich What was this? https://t.co/qeznKA8FV6,,,3,102
1202954904656105475,Fri Dec 06 14:16:13 +0000 2019,"Mike Sonko should have been summoned to Central Police Station or EACC head office in Nairobi then arrested, charge… https://t.co/wnsElaIY8j",,,276,1474
1202952293336915968,Fri Dec 06 14:05:51 +0000 2019,@JKNjenga False. Mike Sonko was eating with Jomo Gecaga and Njee Muturi - Uhuru's State House crooks. Uhuru's arres… https://t.co/g9Fjb6wgAu,,,11,115
1202952159899324416,Fri Dec 06 14:05:19 +0000 2019,@BornailO The first fake computer generated governor the Con-Man met and tried to conscript was none other than Mik… https://t.co/YzgGYgGHVP,,,18,135
1202949937614479360,Fri Dec 06 13:56:29 +0000 2019,"I was the first to say that Mike Sonko was a convicted criminal, drug dealer and a thief. But his arrest has nothin… https://t.co/87xHjo59l0",,,690,3928
1202947584953851904,Fri Dec 06 13:47:08 +0000 2019,"@EdwardsSammie I did not say so, zombie. Use your head.",,,5,50
1202946933419106305,Fri Dec 06 13:44:33 +0000 2019,"Despot Kenyatta's arrest and his goons' physical assault of Sonko has nothing to do with the ""fight against corrupt… https://t.co/NrtLhnCIXW",,,120,689
1202708918172094464,Thu Dec 05 21:58:46 +0000 2019,RT @OmondiSalmon: @EtalePhilip Raila Odinga didn't and can't make @MigunaMiguna. Stop being ignorant. Miguna started fighting for justice a…,,,35,0
1202647487275819008,Thu Dec 05 17:54:39 +0000 2019,"What a waste of money, Bull Fighter. Use those millions to feed the hungry, treat sick children and support univers… https://t.co/cS6xwTgAx7",,,73,436
1202577900198912000,Thu Dec 05 13:18:08 +0000 2019,"KUMIRA! KUMIRA!

The looting Kenyatta family grabbed all the land and made you squatters in your own country.

Now,… https://t.co/g2iq2cnGJ3",,,122,560
1202576862746152960,Thu Dec 05 13:14:01 +0000 2019,@KipkelenyTulwo BETRAYAL is not shrewdness.,,,1,19
1202574424664350725,Thu Dec 05 13:04:20 +0000 2019,"Change, transformation, justice and freedom are not won in boardrooms and 5-Star Hotels where NASA ""Principals"" wer… https://t.co/HvSaXVyzHM",,,37,183
1202572970360791043,Thu Dec 05 12:58:33 +0000 2019,@Byron67958289 Are you literate? Try to comprehend the message before commenting. Stop silliness.,,,2,10
1202570548523520000,Thu Dec 05 12:48:56 +0000 2019,"Cowards like Raila, Mudavadi, Kalonzo and Weta are responsible for the continued looting, tyranny, subversion of th… https://t.co/RDbDUp7op7",,,48,368
1202569690553503744,Thu Dec 05 12:45:31 +0000 2019,"After Despot Kenyatta stole elections, murdered Kenyans and turned NASA into a cowering animal, it is the NRMKe tha… https://t.co/fomkDGSJdR",,,97,946
1202566045527089152,Thu Dec 05 12:31:02 +0000 2019,Musalia Mudavadi is an entitled coward who believes that power will be handed over to him in a silver platter. He f… https://t.co/ZN8RDXpJkV,,,45,307
1202415487768039424,Thu Dec 05 02:32:46 +0000 2019,@murimijona Act.,,,6,63
1202412945386409985,Thu Dec 05 02:22:40 +0000 2019,@kipmudave @PoliceKE Ask him. I'm not interested in your distractions. We are focused on the struggle for justice.,,,1,8
1202404814379978753,Thu Dec 05 01:50:22 +0000 2019,"Despot Muigai Kenyatta has thrown down the gauntlet with Con-Man Raila Odinga and his zombies cheering. 

EVERYONE… https://t.co/O0pTY0Cz0A",,,26,177
1202400153967251461,Thu Dec 05 01:31:50 +0000 2019,The Japanese used Sh 8 million to build a hospital in Mangu where the despot went to abuse and threaten Kenyans in… https://t.co/yAFEkRsMTu,,,387,1405
1202398286642130944,Thu Dec 05 01:24:25 +0000 2019,"@RasnaWarah @dalaimwenda Chapter 6 of the Constitution of Kenya, 2010 already bars him from addressing Kenyans in a… https://t.co/q1W1obOXYV",,,33,218
1202390419402829826,Thu Dec 05 00:53:09 +0000 2019,"Despot Kenyatta should be forced out of power for
-Subverting the Constitution.
- Abuse of power.
- Undermining the… https://t.co/ZUJ0vdrdMH",,,34,169
1202386768135434240,Thu Dec 05 00:38:39 +0000 2019,"Despot Muigai Uhuru Kenyatta and Con-Man Raila Odinga are not looking for nor are they interested in peace, unity a… https://t.co/SmTmqGK1C0",,,58,303
1202358673751920641,Wed Dec 04 22:47:01 +0000 2019,"@dailynation @lagaless Gladys Wanga: Do you really care? If you do, you would know that it is Kenya which is dry th… https://t.co/BdzJT94s7J",,,44,337
1202322081641324546,Wed Dec 04 20:21:36 +0000 2019,Next time the drug addict will be opening a pit latrine built by his thieving mistress Waiguru before yelling about… https://t.co/JMk0o0nsIi,,,58,240
1202319240990208001,Wed Dec 04 20:10:19 +0000 2019,He attended a hand over ceremony for an outpatient clinic developed by the Japanese? Has the despot become a Japane… https://t.co/nX4RuVUq6c,,,43,206
1202317116625637378,Wed Dec 04 20:01:53 +0000 2019,"Despot Muigai Kenyatta is disrespectful and treats Kenyan adults like children. He deludes himself that Mt Kenya ""l… https://t.co/ETubArN9to",,,81,372
1202314300133662728,Wed Dec 04 19:50:41 +0000 2019,This is a miscarriage of justice. Gichuru and Okemo are still walking free although convicted for stealing billions… https://t.co/3LMt25sOdi,,,27,114
1202194039732396034,Wed Dec 04 11:52:49 +0000 2019,"@ChunguliC Your mind is as ""cheap"" as that third-hand suit you are wearing in your profile image. Human civilizatio… https://t.co/9YpG14YBO8",,,3,10
1202192904992821250,Wed Dec 04 11:48:18 +0000 2019,@edukibs Thanks for that. That's much worse than I thought.,,,1,25
1202046317935177728,Wed Dec 04 02:05:49 +0000 2019,@alejendrosteve1 That's much better. Don't inject Trump's name into it. Viva!,,,1,7
1202046116549791744,Wed Dec 04 02:05:01 +0000 2019,"@AnneWaiguru That is, if the revolutionaries spare the old geezer after defeating him and his despotic drunkard own… https://t.co/LKNc6fDivN",,,22,129
1202043967422050305,Wed Dec 04 01:56:29 +0000 2019,"@musadubz @Paul_Aholi @Caymil1 Voting did not make him sober, zombie.",,,1,8
1202038766057209856,Wed Dec 04 01:35:49 +0000 2019,"@alejendrosteve1 Don't compare me to Trump, please. You have not understood the meaning of my Tweet. Peleka upuzi mbali, chief. Say Viva!",,,3,110
1202038502130638849,Wed Dec 04 01:34:46 +0000 2019,Con-Man Raila Odinga has been reduced to holding secret meetings with Maina Kamanda and @AnneWaiguru. After Despot… https://t.co/1qiOKRjQ73,,,156,1239
1202033688084652032,Wed Dec 04 01:15:38 +0000 2019,"After marathon hearings, the Democrats have published a 300-page Trump Impeachment Report. Not a single cent spent… https://t.co/pDHJ3KCjSx",,,611,2081
1201978364850003968,Tue Dec 03 21:35:48 +0000 2019,@Ryan_Mucilih Exactly!,,,3,4
1201978246914596864,Tue Dec 03 21:35:20 +0000 2019,"@ledamalekina @ntvkenya @AmbokoJH All the most SENIOR positions are EXCLUSIVELY Kikuyu. All. In every sector, minis… https://t.co/YPSWpibQCB",,,33,217
1201976201239244800,Tue Dec 03 21:27:12 +0000 2019,@RealAlbyJames @o_abuga Each one of us has the absolute right and power to use any language we like to communicate. Stop being silly.,,,1,20
1201975681741213698,Tue Dec 03 21:25:08 +0000 2019,Con-Man @RailaOdinga betrayed Kenyans and reached a secret deal with Despot Muigai Kenyatta that in exchange for Sh… https://t.co/RIuO0MBKfH,,,27,134
1201954515475476480,Tue Dec 03 20:01:02 +0000 2019,"@MwedaGitari @WilliamsRuto I don't care about William Ruto. I care about the truth, integrity and justice. Keep you… https://t.co/1ABpaeN7iJ",,,2,16
1201930977959960576,Tue Dec 03 18:27:30 +0000 2019,"Kikuyu Mafia: Learn from History

When Daniel arap Moi whom the Kikuyu Mafia had subjected to physical assaults, me… https://t.co/TFVg6oVf6t",,,28,171
1201929874493124610,Tue Dec 03 18:23:07 +0000 2019,@Jazmine57090274 @humphreyk_KE You are on my TL but keep posting rubbish. You are looking for a block; aren't you?,,,2,8
1201929204738199553,Tue Dec 03 18:20:27 +0000 2019,"The Kikuyu Mafia has never learnt. 

This is what Jomo Kenyatta did to his deputy Jaramogi Oginga Odinga from 1966… https://t.co/KQL3CVkf75",,,46,254
1201916043121364993,Tue Dec 03 17:28:09 +0000 2019,@o_abuga UTANGOJA!,,,5,51
1201915065177382913,Tue Dec 03 17:24:16 +0000 2019,@Richard64207264 I did but your head was full of polluted water.,,,3,53
1201914377617715200,Tue Dec 03 17:21:32 +0000 2019,"We must stop Con-Man Raila Odinga and his despotic OWNER Muigai Kenyatta by all means necessary.

#DespotsMustFall",,,22,189
1201913661863997442,Tue Dec 03 17:18:42 +0000 2019,Raila Odinga is a con-man who suffers from low self-esteem and self-hate. He has consistently conspired with despot… https://t.co/J2b9tzLD4k,,,81,578
1201910055861391361,Tue Dec 03 17:04:22 +0000 2019,"@Twitter @RailaOdinga Kenyans don't care about meetings crooks, con-men, thieves, looters and murderers hold with e… https://t.co/GqzHiWalmu",,,39,207
1201908222875058176,Tue Dec 03 16:57:05 +0000 2019,@Dengen79857181 ZOMBIE: I was the Senior Adviser to the Prime Minister from 2009-2011 during the period when even m… https://t.co/gn2CMfLTrG,,,3,52
1201906116621488128,Tue Dec 03 16:48:43 +0000 2019,"Anne Waiguru - Despot Muigai Kenyatta's mistress - is trending on @Twitter, not for having delivered essential serv… https://t.co/qWoVGVFNvq",,,153,1199
1201901977363460097,Tue Dec 03 16:32:16 +0000 2019,"1998: Raila joined KANU with less than Sh 5M.

2002: Raila leaves KANU with Sh 80 Billion in the bank and Kisumu Mo… https://t.co/NH9eeCeCzx",,,135,617
1201666925706858497,Tue Dec 03 00:58:15 +0000 2019,@ronresto Don't joke about serious matters.,,,2,5
1201666567399976960,Tue Dec 03 00:56:50 +0000 2019,"@erick_owidhi I was in Kenya in 2017, zombie.",,,2,8
1201666352945270784,Tue Dec 03 00:55:59 +0000 2019,"@johnmuriuki_Mr Nonsense. Historical revisionism. You delude yourself that Ngengi Kamau's first name was ""nationalism?"" It was TRIBALISM.",,,2,14
1201665320903172101,Tue Dec 03 00:51:53 +0000 2019,"@ronresto He is INJURING YOU, zombie. Comprehend what you read.",,,2,66
1201663936858378247,Tue Dec 03 00:46:23 +0000 2019,@Paul_Aholi @Caymil1 I've never heard that he was addicted to drugs. Uhuru Kenyatta is a hopeless drunk and drug ad… https://t.co/GgXjLxsG5q,,,2,10
1201662626855563266,Tue Dec 03 00:41:10 +0000 2019,Driving While Drunk is a criminal offence. If anyone with 80 milligrams of alcohol in 100 millimetres of blood driv… https://t.co/7X1bXjbkhs,,,270,1859
1201632782558154753,Mon Dec 02 22:42:35 +0000 2019,@Mkenya42451176 @EAukot They did. They only care about getting ODM direct nomination certificates.,,,3,8
1201632624969748481,Mon Dec 02 22:41:57 +0000 2019,@ErickoDreadz @EAukot How much do they buy ordinary Kenyans with?,,,2,11
1201569010866966531,Mon Dec 02 18:29:10 +0000 2019,"@BadyOla Revolutionaries have Elephantine memories.

https://t.co/VTAZwozPZe",,,2,18
