id,created_at,text
1203637782243090432,2019-12-08 11:29:44,b'RT @JohnnyGachanja: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/U2iGkLiJAg'
1203637737989005312,2019-12-08 11:29:33,"b'RT @SkySportsNews: A man has been arrested in connection with allegations of racist abuse at the Etihad Stadium on Saturday, Greater Manche\xe2\x80\xa6'"
1203637410707464193,2019-12-08 11:28:15,b'RT @Kimanzi_: Oya @droid254 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/s94krxUkox'
1203637378193199104,2019-12-08 11:28:08,"b""RT @droid254: Mwenye aliiba iyo simu aniwashie bulb I'm suffering"""
1203635714526711808,2019-12-08 11:21:31,b'@AndyMaina_ Thanks bruv \xf0\x9f\x99\x8f'
1203635641738809344,2019-12-08 11:21:14,b'@mainacomander Thanks pal \xf0\x9f\x99\x8f'
1203635609656610818,2019-12-08 11:21:06,b'RT @mainacomander: Happy birthday mburi (goat) \xf0\x9f\x90\x90\xf0\x9f\x90\x90 https://t.co/LThzJeA0O7'
1203635425371459585,2019-12-08 11:20:22,b'@Jo_Kimoney \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1203635401417789443,2019-12-08 11:20:16,"b'RT @Jo_Kimoney: Angel Gabriel:Do not be afraid, Mary, you have found favour with God. You will be with child and give birth to a son, and y\xe2\x80\xa6'"
1203632808612286464,2019-12-08 11:09:58,b'@IamMissSande Thank you Queen \xe2\x98\xba \xf0\x9f\x99\x8f'
1203632723753160704,2019-12-08 11:09:38,"b""RT @IamMissSande: More blessings, laughter's &amp; happiness \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf...... Enjoy the vibe that the new year brings forth. https://t.co/Vsk2XyimrS"""
1203631100821737474,2019-12-08 11:03:11,"b""Thanks everyone for your birthday wishes, sorry I couldn't reply to everyone but nimeziona... Awww aki dhenksini \xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x8f"""
1203625557046509568,2019-12-08 10:41:09,b'@_misplacedhuman Thank you so much \xe2\x98\xba \xf0\x9f\x99\x8f'
1203625518849036288,2019-12-08 10:41:00,b'RT @_misplacedhuman: Happy birthday Billy \xe2\x9d\xa4 https://t.co/WYUo7OCpQp'
1203619032773152773,2019-12-08 10:15:14,"b'RT @JumiaKenya: ""Your rider is coming"" https://t.co/KDpNjGkhMO'"
1203618926753669120,2019-12-08 10:14:48,b'RT @__Ronoh: 9\xe2\x80\xa212\xe2\x80\xa22019\n\n#BeSure https://t.co/nGHwJOpee7'
1203618613611155462,2019-12-08 10:13:34,b'RT @Dr_Huey: This still gets me \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/lgcckUqZvz'
1203613326028218368,2019-12-08 09:52:33,"b'RT @Morara__: Jana kuna msee alishinda amenipapasa back pockets akitafuta wallet, haha nilimuekea saviet aibe.'"
1203613247926161408,2019-12-08 09:52:15,"b""RT @ItsKubasu: I'm so Immature for this Pic https://t.co/GIpJmh7ezR"""
1203606419196579840,2019-12-08 09:25:06,b'RT @BravinYuri: Hehe Retweet when You see it. \xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83 https://t.co/1S5Md2QiiN'
1203605930178428930,2019-12-08 09:23:10,b'RT @Kingtanda: Someone said youths these days have Handsets but no mindset....\n\nI felt that'
1203605403856244737,2019-12-08 09:21:04,b'@SirLV @Sammiflaiva_254 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1203605308737765376,2019-12-08 09:20:42,b'RT @SirLV: Gimme \xf0\x9f\x8d\x91 will cop you another one. https://t.co/PccVyojR0v'
1203605131960434690,2019-12-08 09:20:00,b'RT @droid254: It was stolen at Jameson live \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad my phone is gone \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/GmFp3eFSxr'
1203604338943447040,2019-12-08 09:16:50,b'@JuliohWachira Thanks pal \xf0\x9f\x99\x8f'
1203604309977575424,2019-12-08 09:16:44,b'RT @JuliohWachira: Happy birthday Billy the Meeeeeeer\xf0\x9f\x90\x90 .\n\n@crazynairobian'
1203604217132470272,2019-12-08 09:16:21,b'@mortonkings1 Thanks pal \xf0\x9f\x99\x8f'
1203604189567504384,2019-12-08 09:16:15,b'RT @mortonkings1: Happy birthday to the goat\xf0\x9f\x90\x90 @crazynairobian'
1203604152678567936,2019-12-08 09:16:06,b'@ryckylaze Alar \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Unachoma bana. Thanks pal \xf0\x9f\x99\x8f'
1203604067437682688,2019-12-08 09:15:46,b'RT @ryckylaze: @crazynairobian im not a prophet but najua utapewa 1gb na safaricom..but usiingie nazo pornhub\xf0\x9f\x8d\x81\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3..leo ni sunday\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n#happybir\xe2\x80\xa6'
1203604036286590976,2019-12-08 09:15:38,b'RT @_mainanjoki: @crazynairobian #HappyBirthdayBilly'
1203604007450796032,2019-12-08 09:15:31,b'Alar! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Mwambie a join Twitter mara moja. Thanks pal \xf0\x9f\x99\x8f https://t.co/X90GuS49vf'
1203603812709281792,2019-12-08 09:14:45,b'@_GOATmatata_ \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Thanks pal \xf0\x9f\x99\x8f'
1203603760032944128,2019-12-08 09:14:32,b'RT @_GOATmatata_: Kidogo kidogo utaona #HappyBirthdayBilly trending \xf0\x9f\x98\x81\xf0\x9f\x98\x81 https://t.co/Lcg8bqj87n'
1203603315680010240,2019-12-08 09:12:46,b'@mk_erastus \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Thanks pal \xf0\x9f\x99\x8f'
1203603255869296640,2019-12-08 09:12:32,b'RT @mk_erastus: Na nyinyi watu huwa mnaombea hii gaidi @crazynairobian ama sku moja  muamke mskie alichotwa na byk ama akaanguka kwa kisyag\xe2\x80\xa6'
1203603151280099328,2019-12-08 09:12:07,b'@kevoizme_ Thanks pal \xf0\x9f\x99\x8f'
1203603122091941888,2019-12-08 09:12:00,b'RT @kevoizme_: sheit twitter should verified thiz nigga it\xe2\x80\x99s hiz bash day @crazynairobian \xf0\x9f\x98\x8f'
1203602977656901634,2019-12-08 09:11:26,b'@herine_lando Awww thank you \xe2\x98\xba \xf0\x9f\x99\x8f \xe2\x99\xa5\xef\xb8\x8f'
1203602903547731968,2019-12-08 09:11:08,b'RT @herine_lando: Happy birthday @crazynairobian \n\xf0\x9f\x8e\x82 \xf0\x9f\x8e\x89 \xe2\x9d\xa4\nMore life pal \xe2\x9d\xa4'
1203602880877469697,2019-12-08 09:11:03,b'@ngengimagana @dailynation @PeopleDailyKe @StandardMediaKe Thanks pal \xf0\x9f\x98\xad\xf0\x9f\x99\x8f'
1203602828473880576,2019-12-08 09:10:50,b'RT @ngengimagana: Happy Birthday to the King of Kenyan Twitter @crazynairobian \nHis threads need to be on our Local Newspapers\ncc :\n@dailyn\xe2\x80\xa6'
1203602761444667393,2019-12-08 09:10:34,b'@Stevengakiyo Thanks pal \xf0\x9f\x99\x8f'
1203602736807383040,2019-12-08 09:10:28,b'RT @Stevengakiyo: Happy birthday https://t.co/8vQSrJ0nym'
1203602676681990144,2019-12-08 09:10:14,b'@musyoka_victor Thanks pal \xf0\x9f\x99\x8f'
1203602652258603008,2019-12-08 09:10:08,b'RT @musyoka_victor: Happy birthday GOAT https://t.co/0yqt2Q31jY'
1203602612643344384,2019-12-08 09:09:59,b'@NairobianTeen Goat yule pia \xf0\x9f\x98\x82\xf0\x9f\x91\x8c thanks pal \xf0\x9f\x99\x8f'
1203602530091098112,2019-12-08 09:09:39,b'RT @NairobianTeen: Yaani @crazynairobian and nickiminaj wanashare https://t.co/IS3u2EfbtW says a lot\xf0\x9f\x90\x90'
1203601496065093632,2019-12-08 09:05:33,b'@illmax_rubani Thanks bro \xf0\x9f\x98\x82\xf0\x9f\x98\x82 tuma za ku buy kuku sasa \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x92\xaa'
1203601347192508417,2019-12-08 09:04:57,"b""RT @illmax_rubani: Happy birthday big brother Simani @crazynairobian \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x8d\xbb\xf0\x9f\x8d\xbb, Shamakhokho's finest, the GOAT himuself \xf0\x9f\x90\x90 check mpesa\xf0\x9f\x98\x82\xf0\x9f\x98\x82"""
1203601304322543616,2019-12-08 09:04:47,b'@kentarus5 Thanks pal \xf0\x9f\x99\x8f'
1203601248039116801,2019-12-08 09:04:34,b'RT @kentarus5: Happy birthday https://t.co/p1lckPwXHd'
1203601051192090629,2019-12-08 09:03:47,b'@nickmuthumbi Thanks bro \xf0\x9f\x99\x8f'
1203601017469898752,2019-12-08 09:03:39,b'RT @nickmuthumbi: Happy birthday G https://t.co/cmlYNaD7Yk'
1203600970720186369,2019-12-08 09:03:27,b'@jeffmark254 Thanks pal \xf0\x9f\x99\x8f'
1203600939380281346,2019-12-08 09:03:20,b'RT @jeffmark254: @crazynairobian Happy Birthday Bro'
1203600908111798272,2019-12-08 09:03:12,b'@junior_tarbei Thanks pal \xf0\x9f\x99\x8f'
1203600861081026560,2019-12-08 09:03:01,b'RT @junior_tarbei: Happy birthday The Greatest Of All Time @crazynairobian https://t.co/dD3vHwuW5r'
1203600790121828352,2019-12-08 09:02:44,b'@_Mabakila Thanks pal \xf0\x9f\x99\x8f'
1203600758895239168,2019-12-08 09:02:37,b'RT @_Mabakila: Hbd Billy Ole Sendeka Sosha. https://t.co/fes3DtzGTM'
1203600615261245440,2019-12-08 09:02:03,b'@OsamaOtero \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1203600587369172993,2019-12-08 09:01:56,b'RT @OsamaOtero: Kuna nigga alitry kudance na mgeni nilikuwa naye.... najua sina nguvu but what i told him sikumcheki akirudi. I was like:\xe2\x80\xa6'
1203599969271341056,2019-12-08 08:59:29,"b'@Eddiest_KE Aye, \xf0\x9f\x91\x8a thanks pal \xf0\x9f\x99\x8f'"
1203599830616031233,2019-12-08 08:58:56,b'@Mercymutai_ Thank you \xe2\x98\xba \xf0\x9f\x99\x8f'
1203599314301456384,2019-12-08 08:56:52,"b""@OsamaOtero \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Awww thanks pal. Najua unaskia vibaya juu si birthday yako.. You're so jelas \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad"""
1203599145581338624,2019-12-08 08:56:12,b'RT @OsamaOtero: hapi bathdei \xf0\x9f\x99\x84 https://t.co/pJRIkUsSJ7'
1203585064308760578,2019-12-08 08:00:15,b'RT @LeonardoLarue: Happy birthday my bruddah @crazynairobian'
1203584899732647938,2019-12-08 07:59:36,b'@LeonardoLarue Mpesa statement yangu bado ni zero \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1203584650305818624,2019-12-08 07:58:36,b'My Mpesa line is now open. Thanks \xf0\x9f\x98\xa9'
1203584508144041984,2019-12-08 07:58:02,b'@LeonardoLarue Thanks pal \xf0\x9f\x99\x8f now send Mpesa'
1203584266363396096,2019-12-08 07:57:05,"b""RT @iamjoseh_: Imagine whining on Twitter because you went to an event and a tweep couldn't recognise you. LMAO https://t.co/MZGYPmP3zt"""
1203584266334035968,2019-12-08 07:57:05,b'RT @Danfar_: Uyu ata labda hakua kwa io event lmao https://t.co/BsqvBhKdXS'
1203583271608692736,2019-12-08 07:53:08,b'@Jone_be_good Thanks pal \xf0\x9f\x99\x8f'
1203583237311909888,2019-12-08 07:52:59,b'RT @Jone_be_good: Happiest birthday boy child. https://t.co/iorfsj1Fca'
1203583199936471040,2019-12-08 07:52:51,b'@DaviesKinanga Thanks pal \xf0\x9f\x99\x8f'
1203583182026805248,2019-12-08 07:52:46,b'RT @DaviesKinanga: Happy Birthday Odi wa Shamakhokho. https://t.co/9jhMJ8928Z'
1203583143275614208,2019-12-08 07:52:37,b'@PeetahQ \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Thanks pal \xf0\x9f\x99\x8f'
1203583077655732225,2019-12-08 07:52:21,b'RT @PeetahQ: Happy Birthday Billy\xf0\x9f\x90\x90 wa shimakhokho more to life bro thanks for the fun and laughter you bring to TL fellow  smallwig\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 htt\xe2\x80\xa6'
1203583013604474881,2019-12-08 07:52:06,b'@adyeewillie_ Thanks pal \xf0\x9f\x99\x8f'
1203582979680997381,2019-12-08 07:51:58,b'RT @adyeewillie_: Happy Birthday master https://t.co/eJ3fpVSOYP'
1203582863138013184,2019-12-08 07:51:30,b'RT @finallymendel: Happy birthday @crazynairobian https://t.co/IFHirVxenS'
1203582437969797120,2019-12-08 07:49:49,b'Pal \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 \xf0\x9f\x92\xaa https://t.co/gDRgkGSyv8'
1203582192934363136,2019-12-08 07:48:50,b'@shila_sheilah Thank you so much \xe2\x98\xba \xf0\x9f\x99\x8f'
1203582161716166661,2019-12-08 07:48:43,b'RT @shila_sheilah: Happy birthday pal @crazynairobian'
1203582025241972737,2019-12-08 07:48:10,b'@treavour Thanks pal \xf0\x9f\x99\x8f'
1203581938709225472,2019-12-08 07:47:50,b'@AishaWanjiku_ Thank you so much \xe2\x98\xba \xf0\x9f\x99\x8f'
1203581881956089857,2019-12-08 07:47:36,b'RT @AishaWanjiku_: @crazynairobian cheers to the new year \xf0\x9f\x92\x9a'
1203581850201067520,2019-12-08 07:47:29,b'@cush__ Thanks pal \xf0\x9f\x99\x8f'
1203581822094991360,2019-12-08 07:47:22,b'RT @cush__: HBD https://t.co/xCcoysLWdo'
1203581791174615041,2019-12-08 07:47:15,b'RT @gidicaptain: @crazynairobian Hbd master piga thread ya birthday tupige sherehe na yengs mmoja ajitolee achangamshe @Crazy_Nairabian leo\xe2\x80\xa6'
1203581724816531456,2019-12-08 07:46:59,b'@2Benstone Thanks pal \xf0\x9f\x99\x8f'
1203581685079642112,2019-12-08 07:46:49,b'RT @2Benstone: @crazynairobian Happy Birthday kiongozi @crazynairobian'
1203581651051335680,2019-12-08 07:46:41,b'@Jo_Kimoney Thank you \xe2\x98\xba \xf0\x9f\x99\x8f'
1203581620541890560,2019-12-08 07:46:34,b'RT @Jo_Kimoney: Happy Birthday \xf0\x9f\x98\x98\xf0\x9f\x98\x98 https://t.co/GhEhV4KrkC'
1203581566410219520,2019-12-08 07:46:21,b'@Brianopangao Thanks pal \xf0\x9f\x99\x8f'
1203581521405399041,2019-12-08 07:46:10,b'RT @Brianopangao: Happy birthday Goat .... https://t.co/h8QRyTHhVl'
1203581451410771968,2019-12-08 07:45:54,b'@DrJabuh Thanks pal \xf0\x9f\x99\x8f'
1203581424512774144,2019-12-08 07:45:47,b'RT @DrJabuh: More life bruh\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a https://t.co/qxJC2ykpzj'
1203581399422447616,2019-12-08 07:45:41,b'@rosmarete Thank you \xe2\x98\xba \xf0\x9f\x99\x8f'
1203580974975594501,2019-12-08 07:44:00,b'@99thsense Thanks pal \xf0\x9f\x99\x8f'
1203580918469988352,2019-12-08 07:43:47,b'RT @99thsense: Happy birthday Billy \xf0\x9f\x90\x90 \xf0\x9f\x90\x90 \xf0\x9f\x90\x90 https://t.co/z2GkC0CGVT'
1203562056999415808,2019-12-08 06:28:50,b'@Itiswinny Thanks bruv \xf0\x9f\x99\x8f\xf0\x9f\x92\xaa'
1203561988657438720,2019-12-08 06:28:33,"b'RT @Itiswinny: Happy birthday @crazynairobian ,i hope you are having a great one my G\xf0\x9f\x91\x8c\xf0\x9f\x99\x8f https://t.co/MIgwz0z7HJ'"
1203561956822654976,2019-12-08 06:28:26,b'@simbry Thanks pal \xf0\x9f\x99\x8f'
1203561927701602304,2019-12-08 06:28:19,b'RT @simbry: Happy belated birthday https://t.co/gzODcYEnqw'
1203561883275612160,2019-12-08 06:28:08,b'@savicxv Thanks pal \xf0\x9f\x99\x8f'
1203561826946039808,2019-12-08 06:27:55,b'RT @savicxv: Happy birthday https://t.co/xQsyEoEP64'
1203561722499489797,2019-12-08 06:27:30,b'@jnr_aden Thanks pal \xf0\x9f\x99\x8f'
1203561685681917954,2019-12-08 06:27:21,b'RT @jnr_aden: Happy Birthday @crazynairobian. Blow off those candles as you grow older and wiser \xf0\x9f\x8e\x82\xf0\x9f\x8e\x82\xf0\x9f\x8e\x82'
1203561625120378880,2019-12-08 06:27:07,b'@MBECHUu Thanks pal \xf0\x9f\x99\x8f'
1203561588130746368,2019-12-08 06:26:58,b'RT @MBECHUu: @crazynairobian more life \xf0\x9f\x90\x90 #HappyBirthdayBilly'
1203561493859569664,2019-12-08 06:26:35,b'RT @nduviri: Thank you Lord \xf0\x9f\x99\x8f https://t.co/w3sTdEyF7U'
1203561437693698048,2019-12-08 06:26:22,b'RT @wabwoto: @crazynairobian happy birthday bro.'
1203561412309770241,2019-12-08 06:26:16,b'@wabwoto Thanks pal \xf0\x9f\x99\x8f'
1203554001574342660,2019-12-08 05:56:49,b'@SlimToto1 Aww thanks pal \xf0\x9f\x99\x8f'
1203553944494071808,2019-12-08 05:56:35,b'RT @SlimToto1: More Livity #HappyBirthdayBilly . https://t.co/pqjLRiKQK8'
1203553916480376832,2019-12-08 05:56:29,b'@ryckylaze Thanks pal \xf0\x9f\x99\x8f'
1203553880287711232,2019-12-08 05:56:20,b'RT @ryckylaze: Happy Birthday GOAT\xf0\x9f\x92\xa5\xf0\x9f\x98\x8e\n#HappyBirthdayBilly https://t.co/WDH1cwE69V'
1203553835437965312,2019-12-08 05:56:09,b'@eli_mfalme Thanks pal \xf0\x9f\x99\x8f'
1203553793876676611,2019-12-08 05:56:00,b'RT @eli_mfalme: Happy birthday our G.o.a.t\xf0\x9f\x90\x90\xf0\x9f\x91\x8f more wisdom upon you #HappyBirthdayBilly'
1203553686984757248,2019-12-08 05:55:34,b'@NotYetFunny Leo lazma nifike church bana \xf0\x9f\x98\x82\xf0\x9f\x92\xaa\xf0\x9f\x99\x8f'
1203553604063432704,2019-12-08 05:55:14,"b'RT @NotYetFunny: .@crazynairobian ju ni birthday yako nani Sunday, si leo ata uSuprise watu wa lejo maria uingie service\n#HappyBirthdayBilly'"
1203552890356412417,2019-12-08 05:52:24,"b""@OdreIZme \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Haina haja niambie you don't tweet like your age"""
1203552776992837632,2019-12-08 05:51:57,b'RT @OdreIZme: Juu ya hio story sema uko ngapi tutrendishe #BillyTurns__ https://t.co/5XQ6NOEFXA'
1203552730469539840,2019-12-08 05:51:46,b'@mko_punchinella Thanks pal \xf0\x9f\x99\x8f'
1203552699654037506,2019-12-08 05:51:39,b'RT @mko_punchinella: Blessings https://t.co/UhuVyHA1hr'
1203552675821961217,2019-12-08 05:51:33,b'@BBI_Kenya2020 Thanks pal \xf0\x9f\x99\x8f'
1203552640883396608,2019-12-08 05:51:25,b'RT @BBI_Kenya2020: HBD Billy https://t.co/tXZdg8b9yo'
1203552615570821121,2019-12-08 05:51:19,b'@Langat_collins_ Thanks pal \xf0\x9f\x99\x8f'
1203552577901776897,2019-12-08 05:51:10,b'RT @Langat_collins_: Happy birthday @crazynairobian'
1203552517847683074,2019-12-08 05:50:55,b'@Dowell_Official Thanks pal \xf0\x9f\x99\x8f'
1203552484188405767,2019-12-08 05:50:47,b'RT @Dowell_Official: Happy Birthday \xf0\x9f\x91\x8c https://t.co/0IDtGJ5u4c'
1203552449367289858,2019-12-08 05:50:39,b'@EnochMuli Thanks pal \xf0\x9f\x99\x8f'
1203552414806282241,2019-12-08 05:50:31,b'RT @EnochMuli: Happy birthday g.o.a.t\xf0\x9f\x90\x90\xf0\x9f\x90\x90\xf0\x9f\x90\x90 https://t.co/ePELqKX5mZ'
1203552382262685696,2019-12-08 05:50:23,b'@jayp_morgan Thanks pal \xf0\x9f\x99\x8f'
1203552347416387584,2019-12-08 05:50:15,b'RT @jayp_morgan: Happy   birthday https://t.co/BgYHl55bVY'
1203552287903358978,2019-12-08 05:50:01,b'@Sir_ChrisMak Thanks pal \xf0\x9f\x99\x8f'
1203552239756939265,2019-12-08 05:49:49,b'RT @Sir_ChrisMak: Happy birthday bro. \nKeep us tuned to your TL with more of your crackers \xf0\x9f\x98\x80.\n Comedy is for the chosen few. \xf0\x9f\x92\xaf\xf0\x9f\x8e\xaf https://t.c\xe2\x80\xa6'
1203552206651351041,2019-12-08 05:49:41,b'@BBwogazza Thanks bruv \xf0\x9f\x99\x8f\xf0\x9f\x92\xaa'
1203552164083306497,2019-12-08 05:49:31,b'RT @BBwogazza: @crazynairobian HappyBirthday brother!'
1203552126707871746,2019-12-08 05:49:22,b'@IamSwagger_ Thanks pal \xf0\x9f\x99\x8f'
1203552090393587712,2019-12-08 05:49:13,b'RT @IamSwagger_: @crazynairobian Happy birthday GOAT @crazynairobian'
1203552044142989312,2019-12-08 05:49:02,b'@salimokoso Thanks pal \xf0\x9f\x99\x8f'
1203552001696706560,2019-12-08 05:48:52,b'RT @salimokoso: Happy Birthday Billy https://t.co/giaNHKsPe2'
1203549739691790336,2019-12-08 05:39:53,"b'Incase ni reply na ""Happy birthday to you too"" elewa ni confusion... Wishes ni mingi sana \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x99\x8f\n#HappyBirthdayBilly'"
1203549355677904896,2019-12-08 05:38:21,b'@donny_duke Thanks pal \xf0\x9f\x99\x8f'
1203549329736249346,2019-12-08 05:38:15,b'RT @donny_duke: Happy birthday pal @crazynairobian'
1203549272232337410,2019-12-08 05:38:02,"b'@Rhui_James Happy birthday bruv, more life \xf0\x9f\x92\xaa'"
1203549183187271680,2019-12-08 05:37:40,b'RT @Rhui_James: Happy birthday to us! 8th Dec\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd https://t.co/wUxS0lvhk3'
1203549153135144960,2019-12-08 05:37:33,b'@sarahsomba Thanks pal \xf0\x9f\x99\x8f'
1203549073619464193,2019-12-08 05:37:14,b'@Iammunge Kama kawaida \xf0\x9f\x92\xaa thanks pal \xf0\x9f\x99\x8f'
1203549018523099136,2019-12-08 05:37:01,b'RT @Iammunge: Happy birthday Billy\xf0\x9f\x8e\x89\nTo more laughter and threads\xf0\x9f\x98\x82\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\nCheers bruv\xf0\x9f\x8d\xbb https://t.co/Zom61cy8vP'
1203548982305337344,2019-12-08 05:36:52,b'@janet_jaaay Awww \xf0\x9f\x99\x88 thank you \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x99\x8f'
1203548902487711744,2019-12-08 05:36:33,b'RT @janet_jaaay: Aaaah Happy birthday Black King \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 https://t.co/WoCz9u38iJ'
1203548867800768513,2019-12-08 05:36:25,b'@EldBlogger Thanks pal \xf0\x9f\x99\x8f'
1203548817133572096,2019-12-08 05:36:13,b'RT @EldBlogger: Happy birthday thread master\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c..\nMore life @crazynairobian https://t.co/cgGRY3ygVL'
1203548778504097792,2019-12-08 05:36:04,b'@barasa_mulongo Thanks pal \xf0\x9f\x99\x8f'
1203548738649755648,2019-12-08 05:35:54,b'RT @barasa_mulongo: Happy birthday https://t.co/JHoMdCRbpT'
1203548689710682112,2019-12-08 05:35:43,b'@muthamia_ Thanks pal \xf0\x9f\x99\x8f'
1203548639928434688,2019-12-08 05:35:31,b'RT @muthamia_: #HappyBirthdayBilly\nZeeka kiongosss \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe https://t.co/dNmJWPD6Z8'
1203548497770930186,2019-12-08 05:34:57,b'@muthamia_ \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Thanks pal \xf0\x9f\x99\x8f'
1203548451037954051,2019-12-08 05:34:46,"b""RT @muthamia_: I thought Goats are never born... They come directly from Heaven.. \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a it's your birthday sir @crazynairobian \n#HappyBirthday\xe2\x80\xa6"""
1203548360310951936,2019-12-08 05:34:24,b'@GichingiriEric Thanks pal \xf0\x9f\x99\x8f'
1203548313263443969,2019-12-08 05:34:13,b'RT @GichingiriEric: Happy Birthday bro https://t.co/jTCPiBCjR2'
1203547729705746432,2019-12-08 05:31:54,b'@Jane_nkyalo The position is open if check your DM \xf0\x9f\x99\x88'
1203547461194780677,2019-12-08 05:30:50,b'Now send Mpesa \xf0\x9f\x98\xa9'
1203546555871043584,2019-12-08 05:27:14,b'@thomasadinda1 Always \xf0\x9f\x92\xaa thanks pal \xf0\x9f\x99\x8f'
1203546484983107584,2019-12-08 05:26:57,b'RT @thomasadinda1: Happy birthday chief. Keep up the energy. https://t.co/TZEGWQsmVx'
1203546462384271361,2019-12-08 05:26:52,"b'RT @Jane_nkyalo: Happy Birthday Billy ze GOAT \xf0\x9f\x98\x80 \n\nKijana mmoja mcreative, lakini msumbufu \xf0\x9f\x98\x82 from today I forgive you and unblock you \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\x9d t\xe2\x80\xa6'"
1203546438246027265,2019-12-08 05:26:46,b'Awww the only Kamba that can tie me down \xf0\x9f\x99\x88\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d thank you \xe2\x98\xba \xf0\x9f\x99\x8f https://t.co/Dath9VsRZl'
1203546202958172162,2019-12-08 05:25:50,b'@Mbuucu Thanks bruv \xf0\x9f\x99\x8f'
1203546165373022208,2019-12-08 05:25:41,b'RT @Mbuucu: More life https://t.co/RrqogkL0wY'
1203546133345255424,2019-12-08 05:25:33,b'@its_mwaura Utakuja soon \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8c'
1203546099606310913,2019-12-08 05:25:25,b'RT @its_mwaura: Sasa weka real Avi. https://t.co/yBi8k3hMi4'
1203546071055638529,2019-12-08 05:25:18,b'@steveDawng Thanks pal \xf0\x9f\x99\x8f'
1203546038054924288,2019-12-08 05:25:10,b'RT @steveDawng: Happy birthday GOAT. \nYou run this app https://t.co/MuFICQqLhE'
1203545958296047616,2019-12-08 05:24:51,b'@OfficialMunyasa Thanks pal \xf0\x9f\x99\x8f'
